subcategory,country,channel,year_month,status,live_units,desired_units,delta_units,live_revenue,desired_revenue,delta_revenue
Towel - Beach SEASONAL,US,DTC,2024_05,changed,433,492,59,10856.69,12252.78,1396.09
Towel - Beach SEASONAL,US,DTC,2024_06,changed,400,485,85,9990.61,11681.77,1691.16
Towel - Beach SEASONAL,US,DTC,2024_07,changed,681,744,63,14580.0,15624.43,1044.43
Towel - Beach SEASONAL,US,DTC,2024_08,changed,299,315,16,5893.85,6245.45,351.6
Towel - Beach SEASONAL,US,DTC,2024_09,changed,144,155,11,2634.44,2816.19,181.75
Towel - Beach SEASONAL,US,DTC,2024_10,changed,87,88,1,1666.87,1683.14,16.27
Towel - Beach SEASONAL,US,DTC,2024_11,changed,167,178,11,3057.58,3168.5,110.92
Towel - Beach SEASONAL,US,DTC,2024_12,changed,435,510,75,7673.16,8518.66,845.5
Towel - Beach SEASONAL,US,DTC,2025_01,changed,237,254,17,3616.91,3866.26,249.35
Towel - Beach SEASONAL,US,DTC,2025_02,changed,453,455,2,8549.28,8584.64,35.36
Towel - Beach SEASONAL,US,DTC,2025_03,changed,1112,1119,7,21882.57,22027.08,144.51
Towel - Beach SEASONAL,US,DTC,2025_04,changed,1255,1265,10,27787.21,27976.01,188.8
Towel - Beach SEASONAL,US,DTC,2025_05,matched,1453,1453,0,32961.79,32961.79,0.0
Towel - Beach SEASONAL,US,DTC,2025_06,matched,1518,1518,0,35841.82,35841.82,0.0
Towel - Beach SEASONAL,US,DTC,2025_07,matched,1562,1562,0,31406.38,31406.38,0.0
Towel - Beach SEASONAL,US,DTC,2025_08,changed,411,412,1,9975.71,9997.91,22.2
Towel - Beach SEASONAL,US,DTC,2025_09,matched,250,250,0,5642.73,5642.73,0.0
Towel - Beach SEASONAL,US,DTC,2025_10,matched,194,194,0,4800.19,4800.19,0.0
Towel - Beach SEASONAL,US,DTC,2025_11,matched,472,472,0,10334.65,10334.65,0.0
Towel - Beach SEASONAL,US,DTC,2025_12,matched,636,636,0,14559.42,14559.42,0.0
Towel - Beach SEASONAL,US,DTC,2026_01,matched,472,472,0,10270.02,10270.02,0.0
Towel - Beach SEASONAL,US,DTC,2026_02,matched,397,397,0,9221.84,9221.84,0.0
Towel - Beach SEASONAL,US,DTC,2026_03,matched,1531,1531,0,36710.83,36710.83,0.0
Towel - Beach SEASONAL,US,DTC,2026_04,matched,1599,1599,0,35569.54,35569.54,0.0
Towel - Beach SEASONAL,US,DTC,2026_05,matched,2226,2226,0,50331.39,50331.39,0.0
Towel - Beach SEASONAL,US,DTC,2026_06,matched,4453,4453,0,98421.56,98421.56,0.0
Towel - Beach SEASONAL,US,DTC,2026_07,matched,3592,3592,0,74825.34,74825.34,0.0
Towel - Beach SEASONAL,US,DTC,2026_08,matched,314,314,0,7335.37,7335.37,0.0
Towel - Beach SEASONAL,US,FBA,2024_01,matched,55,55,0,1394.87,1394.87,0.0
Towel - Beach SEASONAL,US,FBA,2024_02,changed,88,89,1,2252.85,2279.01,26.16
Towel - Beach SEASONAL,US,FBA,2024_03,changed,212,291,79,5037.6,6832.05,1794.45
Towel - Beach SEASONAL,US,FBA,2024_04,changed,272,354,82,6707.05,8408.56,1701.51
Towel - Beach SEASONAL,US,FBA,2024_05,changed,658,851,193,15435.15,19393.36,3958.21
Towel - Beach SEASONAL,US,FBA,2024_06,changed,823,1028,205,19428.76,24271.7,4842.94
Towel - Beach SEASONAL,US,FBA,2024_07,changed,402,522,120,9339.3,11920.3,2581.0
Towel - Beach SEASONAL,US,FBA,2024_08,changed,175,220,45,4159.18,5182.25,1023.07
Towel - Beach SEASONAL,US,FBA,2024_09,changed,40,69,29,965.57,1533.45,567.88
Towel - Beach SEASONAL,US,FBA,2024_10,changed,40,64,24,872.63,1304.49,431.86
Towel - Beach SEASONAL,US,FBA,2024_11,changed,38,54,16,884.27,1095.93,211.66
Towel - Beach SEASONAL,US,FBA,2024_12,changed,84,120,36,1975.38,2542.28,566.9
Towel - Beach SEASONAL,US,FBA,2025_01,changed,44,62,18,1183.58,1539.99,356.41
Towel - Beach SEASONAL,US,FBA,2025_02,changed,69,77,8,1761.93,1906.17,144.24
Towel - Beach SEASONAL,US,FBA,2025_03,changed,752,779,27,17500.98,17959.6,458.62
Towel - Beach SEASONAL,US,FBA,2025_04,changed,1228,1231,3,31344.85,31433.07,88.22
Towel - Beach SEASONAL,US,FBA,2025_05,changed,1648,1649,1,45253.91,45273.2,19.29
Towel - Beach SEASONAL,US,FBA,2025_06,matched,2502,2502,0,68642.36,68642.36,0.0
Towel - Beach SEASONAL,US,FBA,2025_07,matched,2006,2006,0,51379.78,51379.78,0.0
Towel - Beach SEASONAL,US,FBA,2025_08,matched,453,453,0,12279.93,12279.93,0.0
Towel - Beach SEASONAL,US,FBA,2025_09,matched,166,166,0,4782.14,4782.14,0.0
Towel - Beach SEASONAL,US,FBA,2025_10,matched,202,202,0,5364.47,5364.47,0.0
Towel - Beach SEASONAL,US,FBA,2025_11,matched,525,525,0,12397.4,12397.4,0.0
Towel - Beach SEASONAL,US,FBA,2025_12,matched,367,367,0,10185.11,10185.11,0.0
Towel - Beach SEASONAL,US,FBA,2026_01,matched,265,265,0,7304.13,7304.13,0.0
Towel - Beach SEASONAL,US,FBA,2026_02,matched,413,413,0,12398.58,12398.58,0.0
Towel - Beach SEASONAL,US,FBA,2026_03,matched,1414,1414,0,41790.38,41790.38,0.0
Towel - Beach SEASONAL,US,FBA,2026_04,matched,1284,1284,0,35568.58,35568.58,0.0
Towel - Beach SEASONAL,US,FBA,2026_05,matched,1879,1879,0,53495.62,53495.62,0.0
Towel - Beach SEASONAL,US,FBA,2026_06,matched,3040,3040,0,84097.13,84097.13,0.0
Towel - Beach SEASONAL,US,FBA,2026_07,matched,1603,1603,0,47956.63,47956.63,0.0
Towel - Beach SEASONAL,US,FBA,2026_08,matched,237,237,0,7380.96,7380.96,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2024_01,matched,272,272,0,4595.02,4595.02,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2024_02,matched,167,167,0,2909.29,2909.29,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2024_03,matched,145,145,0,2644.63,2644.63,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2024_04,matched,96,96,0,1839.81,1839.81,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2024_05,matched,79,79,0,1664.44,1664.44,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2024_06,matched,168,168,0,3474.6,3474.6,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2024_07,matched,163,163,0,3448.82,3448.82,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2024_08,matched,162,162,0,3329.38,3329.38,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2024_09,matched,209,209,0,4087.49,4087.49,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2024_10,matched,209,209,0,4174.19,4174.19,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2024_11,matched,632,632,0,11974.22,11974.22,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2024_12,matched,994,994,0,18316.79,18316.79,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2025_01,matched,512,512,0,8797.08,8797.08,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2025_02,matched,63,63,0,1336.27,1336.27,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2025_03,matched,57,57,0,1218.4,1218.4,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2025_04,matched,34,34,0,623.62,623.62,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2025_05,matched,46,46,0,937.16,937.16,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2025_06,matched,49,49,0,1049.93,1049.93,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2025_07,matched,309,309,0,5910.83,5910.83,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2025_08,matched,352,352,0,6360.81,6360.81,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2025_09,matched,375,375,0,6933.06,6933.06,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2025_10,matched,405,405,0,6934.91,6934.91,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2025_11,matched,1241,1241,0,21938.98,21938.98,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2025_12,matched,1349,1349,0,25838.76,25838.76,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2026_01,matched,311,311,0,6296.13,6296.13,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2026_02,matched,241,241,0,5145.88,5145.88,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2026_03,matched,177,177,0,3725.17,3725.17,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2026_04,matched,144,144,0,2979.95,2979.95,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2026_05,matched,156,156,0,4019.55,4019.55,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2026_06,matched,161,161,0,4358.81,4358.81,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2026_07,matched,167,167,0,4405.67,4405.67,0.0
Towel - Beach SEASONAL SUM,AU,DTC,2026_08,matched,44,44,0,1148.18,1148.18,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2024_01,matched,32,32,0,872.83,872.83,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2024_02,matched,17,17,0,455.56,455.56,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2024_03,matched,32,32,0,766.51,766.51,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2024_04,matched,25,25,0,667.3,667.3,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2024_05,matched,23,23,0,621.78,621.78,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2024_06,matched,33,33,0,861.95,861.95,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2024_07,matched,26,26,0,639.87,639.87,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2024_08,matched,24,24,0,611.1,611.1,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2024_09,matched,28,28,0,668.18,668.18,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2024_10,matched,9,9,0,241.99,241.99,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2024_11,matched,29,29,0,740.63,740.63,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2024_12,matched,98,98,0,2520.62,2520.62,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2025_01,matched,49,49,0,1282.88,1282.88,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2025_02,matched,15,15,0,377.78,377.78,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2025_03,matched,25,25,0,479.82,479.82,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2025_04,matched,23,23,0,425.14,425.14,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2025_05,matched,27,27,0,545.2,545.2,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2025_06,matched,24,24,0,606.31,606.31,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2025_07,matched,27,27,0,584.32,584.32,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2025_08,matched,11,11,0,268.86,268.86,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2025_09,matched,25,25,0,592.3,592.3,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2025_10,matched,28,28,0,667.3,667.3,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2025_11,matched,93,93,0,1507.69,1507.69,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2025_12,matched,104,104,0,2498.83,2498.83,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2026_01,matched,48,48,0,1155.7,1155.7,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2026_02,matched,15,15,0,417.44,417.44,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2026_03,matched,15,15,0,394.97,394.97,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2026_04,matched,7,7,0,172.21,172.21,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2026_05,matched,5,5,0,163.34,163.34,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2026_06,matched,11,11,0,339.81,339.81,0.0
Towel - Beach SEASONAL SUM,AU,FBA,2026_07,matched,6,6,0,144.62,144.62,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2024_01,matched,40,40,0,1050.94,1050.94,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2024_02,matched,22,22,0,499.91,499.91,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2024_03,matched,50,50,0,1176.51,1176.51,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2024_04,matched,33,33,0,779.01,779.01,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2024_05,matched,35,35,0,886.31,886.31,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2024_06,matched,23,23,0,554.45,554.45,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2024_07,matched,63,63,0,1489.53,1489.53,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2024_08,matched,65,65,0,1549.94,1549.94,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2024_09,matched,9,9,0,223.19,223.19,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2024_10,matched,10,10,0,228.23,228.23,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2024_11,matched,11,11,0,243.78,243.78,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2024_12,matched,29,29,0,690.1,690.1,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2025_01,matched,35,35,0,885.54,885.54,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2025_02,matched,14,14,0,334.0,334.0,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2025_03,matched,27,27,0,499.41,499.41,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2025_04,matched,20,20,0,397.82,397.82,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2025_05,matched,27,27,0,552.7,552.7,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2025_06,matched,25,25,0,622.15,622.15,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2025_07,matched,89,89,0,1788.22,1788.22,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2025_08,matched,31,31,0,651.22,651.22,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2025_09,matched,17,17,0,423.84,423.84,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2025_10,matched,30,30,0,671.07,671.07,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2025_11,matched,80,80,0,1753.03,1753.03,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2025_12,matched,44,44,0,1043.48,1043.48,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2026_01,matched,37,37,0,847.9,847.9,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2026_02,matched,5,5,0,129.04,129.04,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2026_03,matched,12,12,0,297.8,297.8,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2026_04,matched,66,66,0,1323.74,1323.74,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2026_05,matched,116,116,0,2638.98,2638.98,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2026_06,matched,143,143,0,3133.98,3133.98,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2026_07,matched,284,284,0,6154.44,6154.44,0.0
Towel - Beach SEASONAL SUM,CA,FBA,2026_08,matched,59,59,0,1271.32,1271.32,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2024_01,matched,394,394,0,2469.36,2469.36,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2024_02,matched,463,463,0,4133.78,4133.78,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2024_03,matched,683,683,0,8625.2,8625.2,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2024_04,matched,878,878,0,9424.72,9424.72,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2024_05,matched,545,545,0,6075.2,6075.2,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2024_06,matched,852,852,0,9025.85,9025.85,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2024_07,matched,258,258,0,4586.74,4586.74,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2024_08,matched,149,149,0,1331.44,1331.44,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2024_09,matched,159,159,0,1503.82,1503.82,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2024_10,matched,20,20,0,155.63,155.63,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2024_11,matched,84,84,0,1027.62,1027.62,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2024_12,matched,90,90,0,799.1,799.1,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2025_01,matched,40,40,0,352.6,352.6,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2025_02,matched,1899,1899,0,18870.87,18870.87,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2025_03,matched,216,216,0,7003.64,7003.64,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2025_04,matched,472,472,0,5743.68,5743.68,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2025_05,matched,605,605,0,6988.28,6988.28,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2025_06,matched,572,572,0,7116.2,7116.2,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2025_07,matched,724,724,0,7805.76,7805.76,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2025_08,matched,326,326,0,3880.39,3880.39,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2025_09,matched,152,152,0,1701.23,1701.23,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2025_10,matched,17,17,0,229.35,229.35,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2025_11,matched,110,110,0,1399.41,1399.41,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2025_12,matched,34,34,0,286.53,286.53,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2026_01,matched,264,264,0,20172.21,20172.21,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2026_02,matched,219,219,0,9848.69,9848.69,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2026_03,matched,1096,1096,0,13290.95,13290.95,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2026_04,matched,660,660,0,8655.43,8655.43,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2026_05,matched,925,925,0,11724.16,11724.16,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2026_06,matched,493,493,0,6380.64,6380.64,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2026_07,matched,225,225,0,2533.01,2533.01,0.0
Towel - Beach SEASONAL SUM,EU,B2B,2026_08,matched,96,96,0,1231.58,1231.58,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2024_01,matched,77,77,0,1562.08,1562.08,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2024_02,matched,57,57,0,1078.87,1078.87,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2024_03,matched,181,181,0,3967.13,3967.13,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2024_04,matched,412,412,0,8822.95,8822.95,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2024_05,matched,556,556,0,11763.12,11763.12,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2024_06,matched,455,455,0,9607.35,9607.35,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2024_07,matched,701,701,0,14788.83,14788.83,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2024_08,matched,472,472,0,10289.02,10289.02,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2024_09,matched,173,173,0,3827.05,3827.05,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2024_10,matched,52,52,0,1100.77,1100.77,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2024_11,matched,197,197,0,3777.87,3777.87,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2024_12,matched,204,204,0,4005.0,4005.0,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2025_01,matched,46,46,0,1074.41,1074.41,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2025_02,matched,140,140,0,3139.24,3139.24,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2025_03,matched,337,337,0,7681.74,7681.74,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2025_04,matched,347,347,0,7850.67,7850.67,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2025_05,matched,573,573,0,12878.73,12878.73,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2025_06,matched,912,912,0,20174.32,20174.32,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2025_07,matched,294,294,0,6536.35,6536.35,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2025_08,matched,471,471,0,10144.59,10144.59,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2025_09,matched,192,192,0,4294.74,4294.74,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2025_10,matched,102,102,0,2277.96,2277.96,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2025_11,matched,191,191,0,4043.47,4043.47,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2025_12,matched,173,173,0,3328.28,3328.28,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2026_01,matched,68,68,0,1299.66,1299.66,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2026_02,matched,35,35,0,750.5,750.5,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2026_03,matched,242,242,0,5473.63,5473.63,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2026_04,matched,371,371,0,8433.04,8433.04,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2026_05,matched,631,631,0,13863.57,13863.57,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2026_06,matched,877,877,0,20068.3,20068.3,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2026_07,matched,11,11,0,254.4,254.4,0.0
Towel - Beach SEASONAL SUM,EU,DTC,2026_08,matched,3,3,0,70.46,70.46,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2024_01,matched,31,31,0,848.08,848.08,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2024_02,matched,40,40,0,1080.82,1080.82,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2024_03,matched,61,61,0,1582.75,1582.75,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2024_04,matched,114,114,0,2996.52,2996.52,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2024_05,matched,251,251,0,6478.99,6478.99,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2024_06,matched,168,168,0,3825.1,3825.1,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2024_07,matched,286,286,0,6104.36,6104.36,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2024_08,matched,276,276,0,6249.07,6249.07,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2024_09,matched,60,60,0,1477.15,1477.15,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2024_10,matched,16,16,0,449.56,449.56,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2024_11,matched,56,56,0,1335.29,1335.29,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2024_12,matched,42,42,0,1146.65,1146.65,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2025_01,matched,23,23,0,639.28,639.28,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2025_02,matched,35,35,0,941.22,941.22,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2025_03,matched,56,56,0,1368.92,1368.92,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2025_04,matched,59,59,0,1501.23,1501.23,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2025_05,matched,73,73,0,1892.9,1892.9,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2025_06,matched,56,56,0,1566.72,1566.72,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2025_07,matched,11,11,0,305.44,305.44,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2025_08,matched,28,28,0,875.4,875.4,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2025_09,matched,8,8,0,230.89,230.89,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2025_10,matched,4,4,0,104.78,104.78,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2025_11,matched,10,10,0,230.3,230.3,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2026_03,matched,4,4,0,138.47,138.47,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2026_04,matched,2,2,0,70.81,70.81,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2026_05,matched,49,49,0,1517.16,1517.16,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2026_06,matched,104,104,0,3104.41,3104.41,0.0
Towel - Beach SEASONAL SUM,EU,FBA,2026_07,matched,11,11,0,330.64,330.64,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2024_01,matched,158,158,0,1840.86,1840.86,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2024_02,matched,465,465,0,5161.42,5161.42,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2024_03,matched,1402,1402,0,17063.31,17063.31,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2024_04,matched,223,223,0,2520.81,2520.81,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2024_05,matched,712,712,0,9061.95,9061.95,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2024_06,matched,462,462,0,5364.25,5364.25,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2024_07,matched,516,516,0,5844.23,5844.23,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2024_08,matched,1181,1181,0,12907.22,12907.22,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2024_09,matched,142,142,0,1728.21,1728.21,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2024_10,matched,218,218,0,2702.91,2702.91,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2024_11,matched,50,50,0,618.55,618.55,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2024_12,matched,33,33,0,365.66,365.66,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2025_01,matched,203,203,0,2237.25,2237.25,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2025_02,matched,376,376,0,24491.94,24491.94,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2025_03,matched,876,876,0,13134.83,13134.83,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2025_04,matched,617,617,0,23353.25,23353.25,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2025_05,matched,731,731,0,11464.07,11464.07,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2025_06,matched,1977,1977,0,18733.81,18733.81,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2025_07,matched,1096,1096,0,15035.75,15035.75,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2025_08,matched,893,893,0,10144.74,10144.74,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2025_09,matched,574,574,0,6697.93,6697.93,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2025_10,matched,172,172,0,2269.73,2269.73,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2025_11,matched,76,76,0,1013.55,1013.55,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2025_12,matched,346,346,0,4383.76,4383.76,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2026_01,matched,192,192,0,2397.2,2397.2,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2026_02,matched,3976,3976,0,162383.92,162383.92,0.0
Towel - Beach SEASONAL SUM,UK,B2B,2026_03,matched,701,701,0,9151.39,9151.39,0.0
