summary_key,subcategory,country,channel,year,month,year_month,units,revenue,is_excluded
Poncho - Kids CORE|EU|FBA|2024_03,Poncho - Kids CORE,EU,FBA,2024,3,2024_03,12,250.16,FALSE
Poncho - Kids CORE|EU|FBA|2024_04,Poncho - Kids CORE,EU,FBA,2024,4,2024_04,4,79.1,FALSE
Poncho - Kids CORE|EU|FBA|2024_05,Poncho - Kids CORE,EU,FBA,2024,5,2024_05,16,346.3,FALSE
Poncho - Kids CORE|EU|FBA|2024_06,Poncho - Kids CORE,EU,FBA,2024,6,2024_06,6,185.22,FALSE
Poncho - Kids CORE|EU|FBA|2024_07,Poncho - Kids CORE,EU,FBA,2024,7,2024_07,10,185.12,FALSE
Poncho - Kids CORE|EU|FBA|2024_08,Poncho - Kids CORE,EU,FBA,2024,8,2024_08,2,71.88,FALSE
Poncho - Kids CORE|EU|FBA|2024_12,Poncho - Kids CORE,EU,FBA,2024,12,2024_12,8,262,FALSE
Poncho - Kids CORE|EU|FBA|2025_03,Poncho - Kids CORE,EU,FBA,2025,3,2025_03,10,188.12,FALSE
Poncho - Kids CORE|EU|FBA|2025_04,Poncho - Kids CORE,EU,FBA,2025,4,2025_04,22,465.68,FALSE
Poncho - Kids CORE|EU|FBA|2025_05,Poncho - Kids CORE,EU,FBA,2025,5,2025_05,14,274.42,FALSE
Poncho - Kids CORE|EU|FBA|2025_06,Poncho - Kids CORE,EU,FBA,2025,6,2025_06,20,479.66,FALSE
Poncho - Kids CORE|EU|FBA|2026_05,Poncho - Kids CORE,EU,FBA,2026,5,2026_05,4,95.66,FALSE
Poncho - Kids CORE|EU|FBA|2026_06,Poncho - Kids CORE,EU,FBA,2026,6,2026_06,1,24.17,FALSE
Poncho - Kids CORE|UK|B2B|2024_01,Poncho - Kids CORE,UK,B2B,2024,1,2024_01,42,417.46,FALSE
Poncho - Kids CORE|UK|B2B|2024_02,Poncho - Kids CORE,UK,B2B,2024,2,2024_02,40,405.86,FALSE
Poncho - Kids CORE|UK|B2B|2024_03,Poncho - Kids CORE,UK,B2B,2024,3,2024_03,34,350,FALSE
Poncho - Kids CORE|UK|B2B|2024_04,Poncho - Kids CORE,UK,B2B,2024,4,2024_04,333,3114.74,FALSE
Poncho - Kids CORE|UK|B2B|2024_05,Poncho - Kids CORE,UK,B2B,2024,5,2024_05,128,1311.12,FALSE
Poncho - Kids CORE|UK|B2B|2024_06,Poncho - Kids CORE,UK,B2B,2024,6,2024_06,258,2099.16,FALSE
Poncho - Kids CORE|UK|B2B|2024_07,Poncho - Kids CORE,UK,B2B,2024,7,2024_07,293,3014.96,FALSE
Poncho - Kids CORE|UK|B2B|2024_08,Poncho - Kids CORE,UK,B2B,2024,8,2024_08,44,434.66,FALSE
Poncho - Kids CORE|UK|B2B|2024_09,Poncho - Kids CORE,UK,B2B,2024,9,2024_09,4,43.64,FALSE
Poncho - Kids CORE|UK|B2B|2024_10,Poncho - Kids CORE,UK,B2B,2024,10,2024_10,66,580.28,FALSE
Poncho - Kids CORE|UK|B2B|2024_11,Poncho - Kids CORE,UK,B2B,2024,11,2024_11,23,245.34,FALSE
Poncho - Kids CORE|UK|B2B|2024_12,Poncho - Kids CORE,UK,B2B,2024,12,2024_12,10,82.84,FALSE
Poncho - Kids CORE|UK|B2B|2025_01,Poncho - Kids CORE,UK,B2B,2025,1,2025_01,134,1428.37,FALSE
Poncho - Kids CORE|UK|B2B|2025_02,Poncho - Kids CORE,UK,B2B,2025,2,2025_02,158,1688.14,FALSE
Poncho - Kids CORE|UK|B2B|2025_03,Poncho - Kids CORE,UK,B2B,2025,3,2025_03,47,537.84,FALSE
Poncho - Kids CORE|UK|B2B|2025_04,Poncho - Kids CORE,UK,B2B,2025,4,2025_04,70,1662.16,FALSE
Poncho - Kids CORE|UK|B2B|2025_05,Poncho - Kids CORE,UK,B2B,2025,5,2025_05,42,459.9,FALSE
Poncho - Kids CORE|UK|B2B|2025_06,Poncho - Kids CORE,UK,B2B,2025,6,2025_06,104,1110.29,FALSE
Poncho - Kids CORE|UK|B2B|2025_07,Poncho - Kids CORE,UK,B2B,2025,7,2025_07,110,1206.95,FALSE
Poncho - Kids CORE|UK|B2B|2025_08,Poncho - Kids CORE,UK,B2B,2025,8,2025_08,28,325.89,FALSE
Poncho - Kids CORE|UK|B2B|2025_09,Poncho - Kids CORE,UK,B2B,2025,9,2025_09,24,309,FALSE
Poncho - Kids CORE|UK|B2B|2026_01,Poncho - Kids CORE,UK,B2B,2026,1,2026_01,8,156.64,FALSE
Poncho - Kids CORE|UK|B2B|2026_02,Poncho - Kids CORE,UK,B2B,2026,2,2026_02,55,11023.74,FALSE
Poncho - Kids CORE|UK|B2B|2026_03,Poncho - Kids CORE,UK,B2B,2026,3,2026_03,123,1467,FALSE
Poncho - Kids CORE|UK|B2B|2026_04,Poncho - Kids CORE,UK,B2B,2026,4,2026_04,146,1794.64,FALSE
Poncho - Kids CORE|UK|B2B|2026_05,Poncho - Kids CORE,UK,B2B,2026,5,2026_05,24,304.7,FALSE
Poncho - Kids CORE|UK|B2B|2026_06,Poncho - Kids CORE,UK,B2B,2026,6,2026_06,156,2040.29,FALSE
Poncho - Kids CORE|UK|DTC|2024_01,Poncho - Kids CORE,UK,DTC,2024,1,2024_01,3348,45561.94,FALSE
Poncho - Kids CORE|UK|DTC|2024_02,Poncho - Kids CORE,UK,DTC,2024,2,2024_02,2264,29714.62,FALSE
Poncho - Kids CORE|UK|DTC|2024_03,Poncho - Kids CORE,UK,DTC,2024,3,2024_03,1714,24125.93,FALSE
Poncho - Kids CORE|UK|DTC|2024_04,Poncho - Kids CORE,UK,DTC,2024,4,2024_04,958,14376.86,FALSE
Poncho - Kids CORE|UK|DTC|2024_05,Poncho - Kids CORE,UK,DTC,2024,5,2024_05,1250,19662.39,FALSE
Poncho - Kids CORE|UK|DTC|2024_06,Poncho - Kids CORE,UK,DTC,2024,6,2024_06,777,11936.62,FALSE
Poncho - Kids CORE|UK|DTC|2024_07,Poncho - Kids CORE,UK,DTC,2024,7,2024_07,1448,21805.54,FALSE
Poncho - Kids CORE|UK|DTC|2024_08,Poncho - Kids CORE,UK,DTC,2024,8,2024_08,1680,23457.29,FALSE
Poncho - Kids CORE|UK|DTC|2024_09,Poncho - Kids CORE,UK,DTC,2024,9,2024_09,421,7454.37,FALSE
Poncho - Kids CORE|UK|DTC|2024_10,Poncho - Kids CORE,UK,DTC,2024,10,2024_10,371,6063.89,FALSE
Poncho - Kids CORE|UK|DTC|2024_11,Poncho - Kids CORE,UK,DTC,2024,11,2024_11,1499,18058.06,FALSE
Poncho - Kids CORE|UK|DTC|2024_12,Poncho - Kids CORE,UK,DTC,2024,12,2024_12,1547,19214.38,FALSE
Poncho - Kids CORE|UK|DTC|2025_01,Poncho - Kids CORE,UK,DTC,2025,1,2025_01,973,12777.05,FALSE
Poncho - Kids CORE|UK|DTC|2025_02,Poncho - Kids CORE,UK,DTC,2025,2,2025_02,531,8191.87,FALSE
Poncho - Kids CORE|UK|DTC|2025_03,Poncho - Kids CORE,UK,DTC,2025,3,2025_03,990,15240.44,FALSE
Poncho - Kids CORE|UK|DTC|2025_04,Poncho - Kids CORE,UK,DTC,2025,4,2025_04,1171,18318.21,FALSE
Poncho - Kids CORE|UK|DTC|2025_05,Poncho - Kids CORE,UK,DTC,2025,5,2025_05,841,16461.53,FALSE
Poncho - Kids CORE|UK|DTC|2025_06,Poncho - Kids CORE,UK,DTC,2025,6,2025_06,669,13175.93,FALSE
Poncho - Kids CORE|UK|DTC|2025_07,Poncho - Kids CORE,UK,DTC,2025,7,2025_07,1161,21506.17,FALSE
Poncho - Kids CORE|UK|DTC|2025_08,Poncho - Kids CORE,UK,DTC,2025,8,2025_08,975,14929.14,FALSE
Poncho - Kids CORE|UK|DTC|2025_09,Poncho - Kids CORE,UK,DTC,2025,9,2025_09,449,7756.63,FALSE
Poncho - Kids CORE|UK|DTC|2025_10,Poncho - Kids CORE,UK,DTC,2025,10,2025_10,149,3011.36,FALSE
Poncho - Kids CORE|UK|DTC|2025_11,Poncho - Kids CORE,UK,DTC,2025,11,2025_11,1621,19072.27,FALSE
Poncho - Kids CORE|UK|DTC|2025_12,Poncho - Kids CORE,UK,DTC,2025,12,2025_12,590,7401.02,FALSE
Poncho - Kids CORE|UK|DTC|2026_01,Poncho - Kids CORE,UK,DTC,2026,1,2026_01,181,3214.21,FALSE
Poncho - Kids CORE|UK|DTC|2026_02,Poncho - Kids CORE,UK,DTC,2026,2,2026_02,127,2328.26,FALSE
Poncho - Kids CORE|UK|DTC|2026_03,Poncho - Kids CORE,UK,DTC,2026,3,2026_03,148,2900.54,FALSE
Poncho - Kids CORE|UK|DTC|2026_04,Poncho - Kids CORE,UK,DTC,2026,4,2026_04,172,3187.55,FALSE
Poncho - Kids CORE|UK|DTC|2026_05,Poncho - Kids CORE,UK,DTC,2026,5,2026_05,271,5087.71,FALSE
Poncho - Kids CORE|UK|DTC|2026_06,Poncho - Kids CORE,UK,DTC,2026,6,2026_06,244,4510.79,FALSE
Poncho - Kids CORE|UK|FBA|2024_01,Poncho - Kids CORE,UK,FBA,2024,1,2024_01,72,1325.76,FALSE
Poncho - Kids CORE|UK|FBA|2024_02,Poncho - Kids CORE,UK,FBA,2024,2,2024_02,65,1138.54,FALSE
Poncho - Kids CORE|UK|FBA|2024_03,Poncho - Kids CORE,UK,FBA,2024,3,2024_03,185,3114.64,FALSE
Poncho - Kids CORE|UK|FBA|2024_04,Poncho - Kids CORE,UK,FBA,2024,4,2024_04,222,3848.48,FALSE
Poncho - Kids CORE|UK|FBA|2024_05,Poncho - Kids CORE,UK,FBA,2024,5,2024_05,271,4812.89,FALSE
Poncho - Kids CORE|UK|FBA|2024_06,Poncho - Kids CORE,UK,FBA,2024,6,2024_06,250,4467.66,FALSE
Poncho - Kids CORE|UK|FBA|2024_07,Poncho - Kids CORE,UK,FBA,2024,7,2024_07,798,12903.42,FALSE
Poncho - Kids CORE|UK|FBA|2024_08,Poncho - Kids CORE,UK,FBA,2024,8,2024_08,338,6342.8,FALSE
Poncho - Kids CORE|UK|FBA|2024_09,Poncho - Kids CORE,UK,FBA,2024,9,2024_09,57,1106.62,FALSE
Poncho - Kids CORE|UK|FBA|2024_10,Poncho - Kids CORE,UK,FBA,2024,10,2024_10,22,449.2,FALSE
Poncho - Kids CORE|UK|FBA|2024_11,Poncho - Kids CORE,UK,FBA,2024,11,2024_11,50,923.52,FALSE
Poncho - Kids CORE|UK|FBA|2024_12,Poncho - Kids CORE,UK,FBA,2024,12,2024_12,78,1459.8,FALSE
Poncho - Kids CORE|UK|FBA|2025_01,Poncho - Kids CORE,UK,FBA,2025,1,2025_01,62,1148.6,FALSE
Poncho - Kids CORE|UK|FBA|2025_02,Poncho - Kids CORE,UK,FBA,2025,2,2025_02,46,901.46,FALSE
Poncho - Kids CORE|UK|FBA|2025_03,Poncho - Kids CORE,UK,FBA,2025,3,2025_03,114,2138.86,FALSE
Poncho - Kids CORE|UK|FBA|2025_04,Poncho - Kids CORE,UK,FBA,2025,4,2025_04,202,3513.22,FALSE
Poncho - Kids CORE|UK|FBA|2025_05,Poncho - Kids CORE,UK,FBA,2025,5,2025_05,222,3996.08,FALSE
Poncho - Kids CORE|UK|FBA|2025_06,Poncho - Kids CORE,UK,FBA,2025,6,2025_06,239,4297.09,FALSE
Poncho - Kids CORE|UK|FBA|2025_07,Poncho - Kids CORE,UK,FBA,2025,7,2025_07,270,4839.1,FALSE
Poncho - Kids CORE|UK|FBA|2025_08,Poncho - Kids CORE,UK,FBA,2025,8,2025_08,122,2185.78,FALSE
Poncho - Kids CORE|UK|FBA|2025_09,Poncho - Kids CORE,UK,FBA,2025,9,2025_09,62,1083.98,FALSE
Poncho - Kids CORE|UK|FBA|2025_10,Poncho - Kids CORE,UK,FBA,2025,10,2025_10,48,836.48,FALSE
Poncho - Kids CORE|UK|FBA|2025_11,Poncho - Kids CORE,UK,FBA,2025,11,2025_11,402,3118.88,FALSE
Poncho - Kids CORE|UK|FBA|2025_12,Poncho - Kids CORE,UK,FBA,2025,12,2025_12,79,1006.98,FALSE
Poncho - Kids CORE|UK|FBA|2026_01,Poncho - Kids CORE,UK,FBA,2026,1,2026_01,27,459.25,FALSE
Poncho - Kids CORE|UK|FBA|2026_02,Poncho - Kids CORE,UK,FBA,2026,2,2026_02,32,587.18,FALSE
Poncho - Kids CORE|UK|FBA|2026_03,Poncho - Kids CORE,UK,FBA,2026,3,2026_03,71,1216.03,FALSE
Poncho - Kids CORE|UK|FBA|2026_04,Poncho - Kids CORE,UK,FBA,2026,4,2026_04,75,1284.68,FALSE
Poncho - Kids CORE|UK|FBA|2026_05,Poncho - Kids CORE,UK,FBA,2026,5,2026_05,212,3585.32,FALSE
Poncho - Kids CORE|UK|FBA|2026_06,Poncho - Kids CORE,UK,FBA,2026,6,2026_06,34,605.73,FALSE
Poncho - Kids CORE|US|B2B|2024_01,Poncho - Kids CORE,US,B2B,2024,1,2024_01,497,6507.11,FALSE
Poncho - Kids CORE|US|B2B|2024_02,Poncho - Kids CORE,US,B2B,2024,2,2024_02,162,2024.42,FALSE
Poncho - Kids CORE|US|B2B|2024_03,Poncho - Kids CORE,US,B2B,2024,3,2024_03,227,3143.15,FALSE
Poncho - Kids CORE|US|B2B|2024_04,Poncho - Kids CORE,US,B2B,2024,4,2024_04,184,2008.92,FALSE
Poncho - Kids CORE|US|B2B|2024_05,Poncho - Kids CORE,US,B2B,2024,5,2024_05,318,4179.76,FALSE
Poncho - Kids CORE|US|B2B|2024_06,Poncho - Kids CORE,US,B2B,2024,6,2024_06,26,344.03,FALSE
Poncho - Kids CORE|US|B2B|2024_07,Poncho - Kids CORE,US,B2B,2024,7,2024_07,210,2517.61,FALSE
Poncho - Kids CORE|US|B2B|2024_09,Poncho - Kids CORE,US,B2B,2024,9,2024_09,120,507.93,FALSE
Poncho - Kids CORE|US|B2B|2024_10,Poncho - Kids CORE,US,B2B,2024,10,2024_10,8,115.08,FALSE
Poncho - Kids CORE|US|B2B|2024_11,Poncho - Kids CORE,US,B2B,2024,11,2024_11,4,53.68,FALSE
Poncho - Kids CORE|US|B2B|2025_01,Poncho - Kids CORE,US,B2B,2025,1,2025_01,11,162.1,FALSE
Poncho - Kids CORE|US|B2B|2025_02,Poncho - Kids CORE,US,B2B,2025,2,2025_02,47,684.94,FALSE
Poncho - Kids CORE|US|B2B|2025_03,Poncho - Kids CORE,US,B2B,2025,3,2025_03,85,1187.8,FALSE
Poncho - Kids CORE|US|B2B|2025_04,Poncho - Kids CORE,US,B2B,2025,4,2025_04,46,675.96,FALSE
