SKU,uk_rt,MERGE_pricing,cost,inventory_us_nongrs,inventory_uk_nongrs,size_long
TOWLH-CBH-XL-CREAM,36.00,[TEST-RT]36[TEST-RT-SP][TEST-SHP-PRICE]36[TEST-SHP-COMPARE][US-RT]45[US-RT-SP][US-WS]22.5[US-WS-SP][US-AMZ]44.99[US-AMZ-SP]44.99[US-SHP-PRICE]45[US-SHP-COMPARE][USWS-SHP-PRICE]22.5[USWS-SHP-COMPARE][CA-RT]55[CA-RT-SP]16.5[CA-WS]22.5[CA-WS-SP][CA-AMZ]54.99[CA-AMZ-SP]54.99[CA-SHP-PRICE]16.5[CA-SHP-COMPARE]55[CAWS-SHP-PRICE]15[CAWS-SHP-COMPARE][UK-RT]36[UK-RT-SP][UK-WS]15[UK-WS-SP][UK-AMZ]35.99[UK-AMZ-SP]35.99[UK-SHP-PRICE]36[UK-SHP-COMPARE][UKWS-SHP-PRICE]15[UKWS-SHP-COMPARE][AU-RT]70[AU-RT-SP][AU-WS]31.81[AU-WS-SP][AU-AMZ]69.99[AU-AMZ-SP]69.99[AU-SHP-PRICE]70[AU-SHP-COMPARE][EU-RT]40[EU-RT-SP][EU-WS]16.66[EU-WS-SP][EU-AMZ]39.99[EU-AMZ-SP]39.99[EU-SHP-PRICE]40[EU-SHP-COMPARE][EUWS-SHP-PRICE]16.66[EUWS-SHP-COMPARE][PL-RT]180[AE-RT]210[AE-RT-SP]168[AE-SHP-PRICE]168[AE-SHP-COMPARE]210[COST]6.66[COST-NEXT]6.66[TAX-UK]TRUE[UK-NEXT]36[UKWS-NEXT]15[EU-NEXT]17.5[EUWS-NEXT]7.291666666666667[US-NEXT]45[USWS-NEXT][AU-NEXT]70[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],6.660,0,0,Extra Large (180x90cm)
TOWLH-CBH-XL-FOAM,36.00,[TEST-RT]36[TEST-RT-SP][TEST-SHP-PRICE]36[TEST-SHP-COMPARE][US-RT]45[US-RT-SP][US-WS]22.5[US-WS-SP][US-AMZ]44.99[US-AMZ-SP]44.99[US-SHP-PRICE]45[US-SHP-COMPARE][USWS-SHP-PRICE]22.5[USWS-SHP-COMPARE][CA-RT]55[CA-RT-SP]16.5[CA-WS]22.5[CA-WS-SP][CA-AMZ]54.99[CA-AMZ-SP]54.99[CA-SHP-PRICE]16.5[CA-SHP-COMPARE]55[CAWS-SHP-PRICE]15[CAWS-SHP-COMPARE][UK-RT]36[UK-RT-SP][UK-WS]15[UK-WS-SP][UK-AMZ]35.99[UK-AMZ-SP]35.99[UK-SHP-PRICE]36[UK-SHP-COMPARE][UKWS-SHP-PRICE]15[UKWS-SHP-COMPARE][AU-RT]70[AU-RT-SP][AU-WS]31.81[AU-WS-SP][AU-AMZ]69.99[AU-AMZ-SP]69.99[AU-SHP-PRICE]70[AU-SHP-COMPARE][EU-RT]40[EU-RT-SP][EU-WS]16.66[EU-WS-SP][EU-AMZ]39.99[EU-AMZ-SP]39.99[EU-SHP-PRICE]40[EU-SHP-COMPARE][EUWS-SHP-PRICE]16.66[EUWS-SHP-COMPARE][PL-RT]180[AE-RT]210[AE-RT-SP]168[AE-SHP-PRICE]168[AE-SHP-COMPARE]210[COST]6.66[COST-NEXT]6.66[TAX-UK]TRUE[UK-NEXT]36[UKWS-NEXT]15[EU-NEXT]17.5[EUWS-NEXT]7.291666666666667[US-NEXT]45[USWS-NEXT][AU-NEXT]70[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],6.660,0,0,Extra Large (180x90cm)
TOWLH-CBH-XL-NAVY,36.00,[TEST-RT]36[TEST-RT-SP][TEST-SHP-PRICE]36[TEST-SHP-COMPARE][US-RT]45[US-RT-SP][US-WS]22.5[US-WS-SP][US-AMZ]44.99[US-AMZ-SP]44.99[US-SHP-PRICE]45[US-SHP-COMPARE][USWS-SHP-PRICE]22.5[USWS-SHP-COMPARE][CA-RT]55[CA-RT-SP]16.5[CA-WS]22.5[CA-WS-SP][CA-AMZ]54.99[CA-AMZ-SP]54.99[CA-SHP-PRICE]16.5[CA-SHP-COMPARE]55[CAWS-SHP-PRICE]15[CAWS-SHP-COMPARE][UK-RT]36[UK-RT-SP][UK-WS]15[UK-WS-SP][UK-AMZ]35.99[UK-AMZ-SP]35.99[UK-SHP-PRICE]36[UK-SHP-COMPARE][UKWS-SHP-PRICE]15[UKWS-SHP-COMPARE][AU-RT]70[AU-RT-SP][AU-WS]31.81[AU-WS-SP][AU-AMZ]69.99[AU-AMZ-SP]69.99[AU-SHP-PRICE]70[AU-SHP-COMPARE][EU-RT]40[EU-RT-SP][EU-WS]16.66[EU-WS-SP][EU-AMZ]39.99[EU-AMZ-SP]39.99[EU-SHP-PRICE]40[EU-SHP-COMPARE][EUWS-SHP-PRICE]16.66[EUWS-SHP-COMPARE][PL-RT]180[AE-RT]210[AE-RT-SP]168[AE-SHP-PRICE]168[AE-SHP-COMPARE]210[COST]6.66[COST-NEXT]6.66[TAX-UK]TRUE[UK-NEXT]36[UKWS-NEXT]15[EU-NEXT]17.5[EUWS-NEXT]7.291666666666667[US-NEXT]45[USWS-NEXT][AU-NEXT]70[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],6.660,0,0,Extra Large (180x90cm)
TOWLH-CBH-XL-PINK,36.00,[TEST-RT]36[TEST-RT-SP][TEST-SHP-PRICE]36[TEST-SHP-COMPARE][US-RT]45[US-RT-SP][US-WS]22.5[US-WS-SP][US-AMZ]44.99[US-AMZ-SP]44.99[US-SHP-PRICE]45[US-SHP-COMPARE][USWS-SHP-PRICE]22.5[USWS-SHP-COMPARE][CA-RT]55[CA-RT-SP]16.5[CA-WS]22.5[CA-WS-SP][CA-AMZ]54.99[CA-AMZ-SP]54.99[CA-SHP-PRICE]16.5[CA-SHP-COMPARE]55[CAWS-SHP-PRICE]15[CAWS-SHP-COMPARE][UK-RT]36[UK-RT-SP][UK-WS]15[UK-WS-SP][UK-AMZ]35.99[UK-AMZ-SP]35.99[UK-SHP-PRICE]36[UK-SHP-COMPARE][UKWS-SHP-PRICE]15[UKWS-SHP-COMPARE][AU-RT]70[AU-RT-SP][AU-WS]31.81[AU-WS-SP][AU-AMZ]69.99[AU-AMZ-SP]69.99[AU-SHP-PRICE]70[AU-SHP-COMPARE][EU-RT]40[EU-RT-SP][EU-WS]16.66[EU-WS-SP][EU-AMZ]39.99[EU-AMZ-SP]39.99[EU-SHP-PRICE]40[EU-SHP-COMPARE][EUWS-SHP-PRICE]16.66[EUWS-SHP-COMPARE][PL-RT]180[AE-RT]210[AE-RT-SP]168[AE-SHP-PRICE]168[AE-SHP-COMPARE]210[COST]6.66[COST-NEXT]6.66[TAX-UK]TRUE[UK-NEXT]36[UKWS-NEXT]15[EU-NEXT]17.5[EUWS-NEXT]7.291666666666667[US-NEXT]45[USWS-NEXT][AU-NEXT]70[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],6.660,0,0,Extra Large (180x90cm)
TOWLH-CLA-LG-NAVY,28.00,[TEST-RT]28[TEST-RT-SP][TEST-SHP-PRICE]28[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]44[CA-RT-SP]13.2[CA-WS]20[CA-WS-SP][CA-AMZ]43.99[CA-AMZ-SP]43.99[CA-SHP-PRICE]13.2[CA-SHP-COMPARE]44[CAWS-SHP-PRICE]11.66[CAWS-SHP-COMPARE][UK-RT]28[UK-RT-SP][UK-WS]11.66[UK-WS-SP][UK-AMZ]27.99[UK-AMZ-SP]27.99[UK-SHP-PRICE]28[UK-SHP-COMPARE][UKWS-SHP-PRICE]11.66[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]35[EU-RT-SP][EU-WS]14.58[EU-WS-SP]18.5[EU-AMZ]34.99[EU-AMZ-SP]34.99[EU-SHP-PRICE]35[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.58[EUWS-SHP-COMPARE][PL-RT]158[AE-RT]190[AE-RT-SP]152[AE-SHP-PRICE]152[AE-SHP-COMPARE]190[COST]4.72[COST-NEXT]4.72[TAX-UK]TRUE[UK-NEXT]28[UKWS-NEXT]11.66[EU-NEXT]37[EUWS-NEXT]15.416666666666668[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],4.720,0,0,Large (160x70cm)
TOWLH-CLA-LG-WHITE,28.00,[TEST-RT]28[TEST-RT-SP][TEST-SHP-PRICE]28[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]44[CA-RT-SP]13.2[CA-WS]20[CA-WS-SP][CA-AMZ]43.99[CA-AMZ-SP]43.99[CA-SHP-PRICE]13.2[CA-SHP-COMPARE]44[CAWS-SHP-PRICE]11.66[CAWS-SHP-COMPARE][UK-RT]28[UK-RT-SP][UK-WS]11.66[UK-WS-SP][UK-AMZ]27.99[UK-AMZ-SP]27.99[UK-SHP-PRICE]28[UK-SHP-COMPARE][UKWS-SHP-PRICE]11.66[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]35[EU-RT-SP][EU-WS]14.58[EU-WS-SP]18.5[EU-AMZ]34.99[EU-AMZ-SP]34.99[EU-SHP-PRICE]35[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.58[EUWS-SHP-COMPARE][PL-RT]158[AE-RT]190[AE-RT-SP]152[AE-SHP-PRICE]152[AE-SHP-COMPARE]190[COST]4.72[COST-NEXT]4.72[TAX-UK]TRUE[UK-NEXT]28[UKWS-NEXT]11.66[EU-NEXT]37[EUWS-NEXT]15.416666666666668[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],4.720,0,0,Large (160x70cm)
TOWLH-CLA-SM-NAVY,15.00,[TEST-RT]15[TEST-RT-SP][TEST-SHP-PRICE]15[TEST-SHP-COMPARE][US-RT]20[US-RT-SP][US-WS]10[US-WS-SP][US-AMZ]19.99[US-AMZ-SP]19.99[US-SHP-PRICE]20[US-SHP-COMPARE][USWS-SHP-PRICE]10[USWS-SHP-COMPARE][CA-RT]19[CA-RT-SP]5.7[CA-WS]10[CA-WS-SP][CA-AMZ]18.99[CA-AMZ-SP]18.99[CA-SHP-PRICE]5.7[CA-SHP-COMPARE]19[CAWS-SHP-PRICE]6.25[CAWS-SHP-COMPARE][UK-RT]15[UK-RT-SP][UK-WS]6.25[UK-WS-SP][UK-AMZ]14.99[UK-AMZ-SP]14.99[UK-SHP-PRICE]15[UK-SHP-COMPARE][UKWS-SHP-PRICE]6.25[UKWS-SHP-COMPARE][AU-RT]35[AU-RT-SP][AU-WS]15.9[AU-WS-SP][AU-AMZ]34.99[AU-AMZ-SP]34.99[AU-SHP-PRICE]35[AU-SHP-COMPARE][EU-RT]17[EU-RT-SP][EU-WS]7.08[EU-WS-SP]10[EU-AMZ]16.99[EU-AMZ-SP]16.99[EU-SHP-PRICE]17[EU-SHP-COMPARE][EUWS-SHP-PRICE]7.08[EUWS-SHP-COMPARE][PL-RT]77[AE-RT]140[AE-RT-SP]112[AE-SHP-PRICE]112[AE-SHP-COMPARE]140[COST]2.53[COST-NEXT]2.53[TAX-UK]TRUE[UK-NEXT]15[UKWS-NEXT]6.25[EU-NEXT]20[EUWS-NEXT]8.333333333333334[US-NEXT]20[USWS-NEXT][AU-NEXT]35[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],2.530,0,0,Small Hand Towel (85x40cm)
TOWLH-CLA-SM-WHITE,15.00,[TEST-RT]15[TEST-RT-SP][TEST-SHP-PRICE]15[TEST-SHP-COMPARE][US-RT]20[US-RT-SP][US-WS]10[US-WS-SP][US-AMZ]19.99[US-AMZ-SP]19.99[US-SHP-PRICE]20[US-SHP-COMPARE][USWS-SHP-PRICE]10[USWS-SHP-COMPARE][CA-RT]19[CA-RT-SP]5.7[CA-WS]10[CA-WS-SP][CA-AMZ]18.99[CA-AMZ-SP]18.99[CA-SHP-PRICE]5.7[CA-SHP-COMPARE]19[CAWS-SHP-PRICE]6.25[CAWS-SHP-COMPARE][UK-RT]15[UK-RT-SP][UK-WS]6.25[UK-WS-SP][UK-AMZ]14.99[UK-AMZ-SP]14.99[UK-SHP-PRICE]15[UK-SHP-COMPARE][UKWS-SHP-PRICE]6.25[UKWS-SHP-COMPARE][AU-RT]35[AU-RT-SP][AU-WS]15.9[AU-WS-SP][AU-AMZ]34.99[AU-AMZ-SP]34.99[AU-SHP-PRICE]35[AU-SHP-COMPARE][EU-RT]17[EU-RT-SP][EU-WS]7.08[EU-WS-SP]10[EU-AMZ]16.99[EU-AMZ-SP]16.99[EU-SHP-PRICE]17[EU-SHP-COMPARE][EUWS-SHP-PRICE]7.08[EUWS-SHP-COMPARE][PL-RT]77[AE-RT]140[AE-RT-SP]112[AE-SHP-PRICE]112[AE-SHP-COMPARE]140[COST]2.53[COST-NEXT]2.53[TAX-UK]TRUE[UK-NEXT]15[UKWS-NEXT]6.25[EU-NEXT]20[EUWS-NEXT]8.333333333333334[US-NEXT]20[USWS-NEXT][AU-NEXT]35[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],2.530,0,0,Small Hand Towel (85x40cm)
TOWLH-CLA-XL-NAVY,33.00,[TEST-RT]33[TEST-RT-SP][TEST-SHP-PRICE]33[TEST-SHP-COMPARE][US-RT]45[US-RT-SP][US-WS]22.5[US-WS-SP][US-AMZ]44.99[US-AMZ-SP]44.99[US-SHP-PRICE]45[US-SHP-COMPARE][USWS-SHP-PRICE]22.5[USWS-SHP-COMPARE][CA-RT]49[CA-RT-SP]14.7[CA-WS]22.5[CA-WS-SP][CA-AMZ]48.99[CA-AMZ-SP]48.99[CA-SHP-PRICE]14.7[CA-SHP-COMPARE]49[CAWS-SHP-PRICE]13.75[CAWS-SHP-COMPARE][UK-RT]33[UK-RT-SP][UK-WS]13.75[UK-WS-SP][UK-AMZ]32.99[UK-AMZ-SP]32.99[UK-SHP-PRICE]33[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.75[UKWS-SHP-COMPARE][AU-RT]70[AU-RT-SP][AU-WS]31.81[AU-WS-SP][AU-AMZ]69.99[AU-AMZ-SP]69.99[AU-SHP-PRICE]70[AU-SHP-COMPARE][EU-RT]40[EU-RT-SP][EU-WS]16.66[EU-WS-SP]21[EU-AMZ]39.99[EU-AMZ-SP]39.99[EU-SHP-PRICE]40[EU-SHP-COMPARE][EUWS-SHP-PRICE]16.66[EUWS-SHP-COMPARE][PL-RT]180[AE-RT]210[AE-RT-SP]168[AE-SHP-PRICE]168[AE-SHP-COMPARE]210[COST]6[COST-NEXT]6[TAX-UK]TRUE[UK-NEXT]33[UKWS-NEXT]13.75[EU-NEXT]42[EUWS-NEXT]17.5[US-NEXT]45[USWS-NEXT][AU-NEXT]70[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],6.000,0,0,Extra Large (180x90cm)
TOWLH-CLA-XL-WHITE,33.00,[TEST-RT]33[TEST-RT-SP][TEST-SHP-PRICE]33[TEST-SHP-COMPARE][US-RT]45[US-RT-SP][US-WS]22.5[US-WS-SP][US-AMZ]44.99[US-AMZ-SP]44.99[US-SHP-PRICE]45[US-SHP-COMPARE][USWS-SHP-PRICE]22.5[USWS-SHP-COMPARE][CA-RT]49[CA-RT-SP]14.7[CA-WS]22.5[CA-WS-SP][CA-AMZ]48.99[CA-AMZ-SP]48.99[CA-SHP-PRICE]14.7[CA-SHP-COMPARE]49[CAWS-SHP-PRICE]13.75[CAWS-SHP-COMPARE][UK-RT]33[UK-RT-SP][UK-WS]13.75[UK-WS-SP][UK-AMZ]32.99[UK-AMZ-SP]32.99[UK-SHP-PRICE]33[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.75[UKWS-SHP-COMPARE][AU-RT]70[AU-RT-SP][AU-WS]31.81[AU-WS-SP][AU-AMZ]69.99[AU-AMZ-SP]69.99[AU-SHP-PRICE]70[AU-SHP-COMPARE][EU-RT]40[EU-RT-SP][EU-WS]16.66[EU-WS-SP]21[EU-AMZ]39.99[EU-AMZ-SP]39.99[EU-SHP-PRICE]40[EU-SHP-COMPARE][EUWS-SHP-PRICE]16.66[EUWS-SHP-COMPARE][PL-RT]180[AE-RT]210[AE-RT-SP]168[AE-SHP-PRICE]168[AE-SHP-COMPARE]210[COST]6[COST-NEXT]6[TAX-UK]TRUE[UK-NEXT]33[UKWS-NEXT]13.75[EU-NEXT]42[EUWS-NEXT]17.5[US-NEXT]45[USWS-NEXT][AU-NEXT]70[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],6.000,0,0,Extra Large (180x90cm)
TOWLH-CLB-LG-CHRYBMB,32.00,[TEST-RT]32[TEST-RT-SP][TEST-SHP-PRICE]32[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]49[CA-RT-SP][CA-WS]20[CA-WS-SP][CA-AMZ]48.99[CA-AMZ-SP]48.99[CA-SHP-PRICE]49[CA-SHP-COMPARE][CAWS-SHP-PRICE]13.33[CAWS-SHP-COMPARE][UK-RT]32[UK-RT-SP][UK-WS]13.33[UK-WS-SP][UK-AMZ]31.99[UK-AMZ-SP]31.99[UK-SHP-PRICE]32[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.33[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]35[EU-RT-SP][EU-WS]14.58[EU-WS-SP][EU-AMZ]34.99[EU-AMZ-SP]34.99[EU-SHP-PRICE]35[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.58[EUWS-SHP-COMPARE][PL-RT]158[AE-RT]190[AE-RT-SP]152[AE-SHP-PRICE]152[AE-SHP-COMPARE]190[COST]5.5[COST-NEXT]5.5[TAX-UK]TRUE[UK-NEXT]32[UKWS-NEXT]13.33[EU-NEXT]15.416666666666668[EUWS-NEXT]6.423611111111112[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],5.500,0,0,Large (160x70cm)
TOWLH-CLB-LG-MIDNFIZ,32.00,[TEST-RT]32[TEST-RT-SP][TEST-SHP-PRICE]32[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]49[CA-RT-SP][CA-WS]20[CA-WS-SP][CA-AMZ]48.99[CA-AMZ-SP]48.99[CA-SHP-PRICE]49[CA-SHP-COMPARE][CAWS-SHP-PRICE]13.33[CAWS-SHP-COMPARE][UK-RT]32[UK-RT-SP][UK-WS]13.33[UK-WS-SP][UK-AMZ]31.99[UK-AMZ-SP]31.99[UK-SHP-PRICE]32[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.33[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]35[EU-RT-SP][EU-WS]14.58[EU-WS-SP][EU-AMZ]34.99[EU-AMZ-SP]34.99[EU-SHP-PRICE]35[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.58[EUWS-SHP-COMPARE][PL-RT]158[AE-RT]190[AE-RT-SP]152[AE-SHP-PRICE]152[AE-SHP-COMPARE]190[COST]5.5[COST-NEXT]5.5[TAX-UK]TRUE[UK-NEXT]32[UKWS-NEXT]13.33[EU-NEXT]15.416666666666668[EUWS-NEXT]6.423611111111112[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],5.500,0,0,Large (160x70cm)
TOWLH-CLB-LG-PEPPNCH,32.00,[TEST-RT]32[TEST-RT-SP][TEST-SHP-PRICE]32[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]49[CA-RT-SP][CA-WS]20[CA-WS-SP][CA-AMZ]48.99[CA-AMZ-SP]48.99[CA-SHP-PRICE]49[CA-SHP-COMPARE][CAWS-SHP-PRICE]13.33[CAWS-SHP-COMPARE][UK-RT]32[UK-RT-SP][UK-WS]13.33[UK-WS-SP][UK-AMZ]31.99[UK-AMZ-SP]31.99[UK-SHP-PRICE]32[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.33[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]35[EU-RT-SP][EU-WS]14.58[EU-WS-SP][EU-AMZ]34.99[EU-AMZ-SP]34.99[EU-SHP-PRICE]35[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.58[EUWS-SHP-COMPARE][PL-RT]158[AE-RT]190[AE-RT-SP]152[AE-SHP-PRICE]152[AE-SHP-COMPARE]190[COST]5.5[COST-NEXT]5.5[TAX-UK]TRUE[UK-NEXT]32[UKWS-NEXT]13.33[EU-NEXT]15.416666666666668[EUWS-NEXT]6.423611111111112[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],5.500,0,0,Large (160x70cm)
TOWLH-CLB-LG-WTRSPRZ,32.00,[TEST-RT]32[TEST-RT-SP][TEST-SHP-PRICE]32[TEST-SHP-COMPARE][US-RT]40[US-RT-SP][US-WS]20[US-WS-SP][US-AMZ]39.99[US-AMZ-SP]39.99[US-SHP-PRICE]40[US-SHP-COMPARE][USWS-SHP-PRICE]20[USWS-SHP-COMPARE][CA-RT]49[CA-RT-SP][CA-WS]20[CA-WS-SP][CA-AMZ]48.99[CA-AMZ-SP]48.99[CA-SHP-PRICE]49[CA-SHP-COMPARE][CAWS-SHP-PRICE]13.33[CAWS-SHP-COMPARE][UK-RT]32[UK-RT-SP][UK-WS]13.33[UK-WS-SP][UK-AMZ]31.99[UK-AMZ-SP]31.99[UK-SHP-PRICE]32[UK-SHP-COMPARE][UKWS-SHP-PRICE]13.33[UKWS-SHP-COMPARE][AU-RT]60[AU-RT-SP][AU-WS]27.27[AU-WS-SP][AU-AMZ]59.99[AU-AMZ-SP]59.99[AU-SHP-PRICE]60[AU-SHP-COMPARE][EU-RT]35[EU-RT-SP][EU-WS]14.58[EU-WS-SP][EU-AMZ]34.99[EU-AMZ-SP]34.99[EU-SHP-PRICE]35[EU-SHP-COMPARE][EUWS-SHP-PRICE]14.58[EUWS-SHP-COMPARE][PL-RT]158[AE-RT]190[AE-RT-SP]152[AE-SHP-PRICE]152[AE-SHP-COMPARE]190[COST]5.5[COST-NEXT]5.5[TAX-UK]TRUE[UK-NEXT]32[UKWS-NEXT]13.33[EU-NEXT]15.416666666666668[EUWS-NEXT]6.423611111111112[US-NEXT]40[USWS-NEXT][AU-NEXT]60[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],5.500,0,0,Large (160x70cm)
TOWLH-CLB-SM-CHRYBMB,18.00,[TEST-RT]18[TEST-RT-SP][TEST-SHP-PRICE]18[TEST-SHP-COMPARE][US-RT]20[US-RT-SP][US-WS]10[US-WS-SP][US-AMZ]19.99[US-AMZ-SP]19.99[US-SHP-PRICE]20[US-SHP-COMPARE][USWS-SHP-PRICE]10[USWS-SHP-COMPARE][CA-RT]22[CA-RT-SP][CA-WS]10[CA-WS-SP][CA-AMZ]21.99[CA-AMZ-SP]21.99[CA-SHP-PRICE]22[CA-SHP-COMPARE][CAWS-SHP-PRICE]7.5[CAWS-SHP-COMPARE][UK-RT]18[UK-RT-SP][UK-WS]7.5[UK-WS-SP][UK-AMZ]17.99[UK-AMZ-SP]17.99[UK-SHP-PRICE]18[UK-SHP-COMPARE][UKWS-SHP-PRICE]7.5[UKWS-SHP-COMPARE][AU-RT]32[AU-RT-SP][AU-WS]14.54[AU-WS-SP][AU-AMZ]31.99[AU-AMZ-SP]31.99[AU-SHP-PRICE]32[AU-SHP-COMPARE][EU-RT]17[EU-RT-SP][EU-WS]7.08[EU-WS-SP][EU-AMZ]16.99[EU-AMZ-SP]16.99[EU-SHP-PRICE]17[EU-SHP-COMPARE][EUWS-SHP-PRICE]7.08[EUWS-SHP-COMPARE][PL-RT]77[AE-RT]140[AE-RT-SP]112[AE-SHP-PRICE]112[AE-SHP-COMPARE]140[COST]2.75[COST-NEXT]2.75[TAX-UK]TRUE[UK-NEXT]18[UKWS-NEXT]7.5[EU-NEXT]8.333333333333334[EUWS-NEXT]3.4722222222222228[US-NEXT]20[USWS-NEXT][AU-NEXT]32[DISCOUNT_FINAL]((AU))0((UK))0((US))0((EU))0((TEST))0(())[],2.750,0,0,Small Hand Towel (85x40cm)
