Month,Action,Result,Branch,BranchId,Reference,CustomerOrderNo,Company,Stage,DispatchDate,InvoiceDateSet,Total,Currency
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49550,,,Dispatched,2026-08-24,2026-08-24,103.203,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49549,,,Dispatched,2026-08-24,2026-08-24,35.5135,EUR
2026-08,UPDATE,ok,Amazon AU,16289,249-6235474-4683841,,Amazon Seller _AU,Dispatched,2026-08-25,2026-08-25,28.85,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-0740368-1540604,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,23.63,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-5446176-1258204,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,59.88,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49548,,,Dispatched,2026-08-24,2026-08-24,39.4499,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49547,,,Dispatched,2026-08-24,2026-08-24,31.6626,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49546,,,Dispatched,2026-08-24,2026-08-24,62.4695,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49545,,,Dispatched,2026-08-24,2026-08-24,40.3912,EUR
2026-08,UPDATE,ok,Amazon AU,16289,249-1418833-6058242,,Amazon Seller _AU,Dispatched,2026-08-25,2026-08-25,54.81,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49544,,,Dispatched,2026-08-25,2026-08-25,58.8589,EUR
2026-08,UPDATE,ok,Amazon AU,16289,249-4497151-3387805,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,31.51,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49543,,,Dispatched,2026-08-24,2026-08-24,42.7873,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49542,,,Dispatched,2026-08-24,2026-08-24,45.3546,EUR
2026-08,UPDATE,ok,Amazon AU,16289,503-8206559-6225448,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,31.51,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49541,,,Dispatched,2026-08-24,2026-08-24,29.0098,EUR
2026-08,UPDATE,ok,Amazon AU,16289,250-3651955-4475060,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,20.59,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-9438857-1853449,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,31.51,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-5992161-4500600,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,31.51,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-4845251-7483857,,Amazon Seller _AU,Dispatched,2026-08-25,2026-08-25,55.02,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49540,,,Dispatched,2026-08-24,2026-08-24,67.4072,EUR
2026-08,UPDATE,ok,Amazon AU,16289,503-1257836-2235047,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,28.89,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-9496493-6012667,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,44.9,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49538,,,Dispatched,2026-08-25,2026-08-25,176.6882,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49537,,,Dispatched,2026-08-24,2026-08-24,33.374,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49536,,,Dispatched,2026-08-24,2026-08-24,50.1468,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49535,,,Dispatched,2026-08-24,2026-08-24,27.8118,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49534,,,Dispatched,2026-08-24,2026-08-24,29.0097,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49533,,,Dispatched,2026-08-24,2026-08-24,17.1149,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49531,,,Dispatched,2026-08-24,2026-08-24,50.4035,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49530,,,Dispatched,2026-08-24,2026-08-24,87.2862,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49529,,,Dispatched,2026-08-25,2026-08-25,82.8254,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49528,,,Dispatched,2026-08-24,2026-08-24,111.9317,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49527,,,Dispatched,2026-08-24,2026-08-24,36.7116,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49526,,,Dispatched,2026-08-24,2026-08-24,70.0002,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49525,,,Dispatched,2026-08-24,2026-08-24,67.0904,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49524,,,Dispatched,2026-08-24,2026-08-24,16.6016,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49523,,,Dispatched,2026-08-25,2026-08-25,45.6053,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49522,,,Dispatched,2026-08-24,2026-08-24,67.0818,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49521,,,Dispatched,2026-08-24,2026-08-24,44.4047,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49520,,,Dispatched,2026-08-24,2026-08-24,65.4646,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49518,,,Dispatched,2026-08-24,2026-08-24,29.951,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49517,,,Dispatched,2026-08-25,2026-08-25,42.6104,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49516,,,Dispatched,2026-08-24,2026-08-24,28.6675,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49514,,,Dispatched,2026-08-24,2026-08-24,31.6626,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49513,,,Dispatched,2026-08-24,2026-08-24,52.5428,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49512,,,Dispatched,2026-08-24,2026-08-24,66.3204,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49510,,,Dispatched,2026-08-24,2026-08-24,74.1931,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49509,,,Dispatched,2026-08-24,2026-08-24,42.616,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49508,,,Dispatched,2026-08-24,2026-08-24,71.8827,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49507,,,Dispatched,2026-08-24,2026-08-24,62.4695,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49506,,,Dispatched,2026-08-24,2026-08-24,46.638,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49505,,,Dispatched,2026-08-25,2026-08-25,37.8019,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49504,,,Dispatched,2026-08-24,2026-08-24,100.7127,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49503,,,Dispatched,2026-08-24,2026-08-24,118.4353,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49502,,,Dispatched,2026-08-25,2026-08-25,209.4075,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49501,,,Dispatched,2026-08-24,2026-08-24,33.3741,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49500,,,Dispatched,2026-08-24,2026-08-24,68.1945,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49499,,,Dispatched,2026-08-24,2026-08-24,69.5721,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49498,,,Dispatched,2026-08-25,2026-08-25,452.5876,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49497,,,Dispatched,2026-08-24,2026-08-24,55.1957,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49496,,,Dispatched,2026-08-24,2026-08-24,61.0918,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49495,,,Dispatched,2026-08-24,2026-08-24,33.3741,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49494,,,Dispatched,2026-08-24,2026-08-24,28.2396,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49493,,,Dispatched,2026-08-24,2026-08-24,97.5549,EUR
2026-08,UPDATE,ok,UK,5053,UK-886161,,,Dispatched,2026-08-23,2026-08-23,50,GBP
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49492,,,Dispatched,2026-08-24,2026-08-24,39.4499,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49491,,,Dispatched,2026-08-25,2026-08-25,59.5436,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49490,,,Dispatched,2026-08-24,2026-08-24,58.2762,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49489,,,Dispatched,2026-08-24,2026-08-24,39.3643,EUR
2026-08,UPDATE,ok,Amazon AU,16289,249-2150338-3179805,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,28.89,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49488,,,Dispatched,2026-08-24,2026-08-24,70.5134,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49487,,,Dispatched,2026-08-24,2026-08-24,53.5697,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49486,,,Dispatched,2026-08-24,2026-08-24,109.7066,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49485,,,Dispatched,2026-08-24,2026-08-24,55.6235,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49484,,,Dispatched,2026-08-24,2026-08-24,71.4548,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49483,,,Dispatched,2026-08-24,2026-08-24,42.7873,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49482,,,Dispatched,2026-08-27,2026-08-27,40.0284,EUR
2026-08,UPDATE,ok,Amazon AU,16289,503-0601666-9046259,,Amazon Seller _AU,Dispatched,2026-08-26,2026-08-26,27.43,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-9625971-4397412,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,31.51,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49481,,,Dispatched,2026-08-24,2026-08-24,30.0367,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49480,,,Dispatched,2026-08-24,2026-08-24,33.374,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49479,,,Dispatched,2026-08-24,2026-08-24,66.4914,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49478,,,Dispatched,2026-08-24,2026-08-24,42.3595,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49477,,,Dispatched,2026-08-24,2026-08-24,42.4365,EUR
2026-08,UPDATE,ok,Amazon AU,16289,503-8368109-0300614,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,13.65,AUD
2026-08,UPDATE,ok,Amazon AU,16289,250-5704395-0910258,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,31.51,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49476,,,Dispatched,2026-08-24,2026-08-24,37.3961,EUR
2026-08,UPDATE,ok,Amazon AU,16289,250-5307003-8436648,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,54.89,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49475,,,Dispatched,2026-08-24,2026-08-24,29.9511,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49474,,,Dispatched,2026-08-24,2026-08-24,36.797,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49473,,,Dispatched,2026-08-24,2026-08-24,36.797,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49472,,,Dispatched,2026-08-24,2026-08-24,29.0097,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49471,,,Dispatched,2026-08-24,2026-08-24,61.1001,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49470,,,Dispatched,2026-08-24,2026-08-24,65.2079,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49469,,,Dispatched,2026-08-24,2026-08-24,52.5428,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49468,,,Dispatched,2026-08-24,2026-08-24,36.797,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49467,,,Dispatched,2026-08-24,2026-08-24,101.8339,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49466,,,Dispatched,2026-08-24,2026-08-24,49.8045,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49465,,,Dispatched,2026-08-24,2026-08-24,59.9021,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49464,,,Dispatched,2026-08-24,2026-08-24,26.5281,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49463,,,Dispatched,2026-08-24,2026-08-24,39.3643,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49462,,,Dispatched,2026-08-24,2026-08-24,16.6016,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49461,,,Dispatched,2026-08-24,2026-08-24,44.5844,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49460,,,Dispatched,2026-08-24,2026-08-24,29.9511,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49459,,N/a,Dispatched,2026-08-24,2026-08-24,106.1126,EUR
2026-08,UPDATE,ok,Amazon AU,16289,250-1844468-9095822,,Amazon Seller _AU,Dispatched,2026-08-23,2026-08-23,59.44,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49458,,,Dispatched,2026-08-24,2026-08-24,67.0818,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49457,,,Dispatched,2026-08-24,2026-08-24,85.5747,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49456,,,Dispatched,2026-08-24,2026-08-24,40.0404,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49455,,,Dispatched,2026-08-24,2026-08-24,71.8827,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49454,,,Dispatched,2026-08-24,2026-08-24,102.3473,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49453,,,Dispatched,2026-08-25,2026-08-25,122.843,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49451,,,Dispatched,2026-08-24,2026-08-24,36.797,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49450,,,Dispatched,2026-08-24,2026-08-24,16.6016,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49449,,,Dispatched,2026-08-24,2026-08-24,29.9511,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49448,,,Dispatched,2026-08-24,2026-08-24,39.5355,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49447,,,Dispatched,2026-08-24,2026-08-24,113.3352,EUR
2026-08,UPDATE,ok,Amazon AU,16289,250-3670015-7927869,,Amazon Seller _AU,Dispatched,2026-08-23,2026-08-23,31.5,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49446,,,Dispatched,2026-08-24,2026-08-24,81.4584,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49445,,,Dispatched,2026-08-25,2026-08-25,110.9756,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49444,,,Dispatched,2026-08-24,2026-08-24,72.3105,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49443,,,Dispatched,2026-08-24,2026-08-24,29.4378,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49442,,,Dispatched,2026-08-24,2026-08-24,62.6406,EUR
2026-08,UPDATE,ok,Amazon AU,16289,250-9812307-6852632,,Amazon Seller _AU,Dispatched,2026-08-23,2026-08-23,31.5,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49441,,,Dispatched,2026-08-24,2026-08-24,33.3741,EUR
2026-08,UPDATE,ok,Amazon AU,16289,250-0345371-6330202,,Amazon Seller _AU,Dispatched,2026-08-23,2026-08-23,16.8,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49440,,,Dispatched,2026-08-26,2026-08-26,182.5867,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49439,,,Dispatched,2026-08-24,2026-08-24,61.1858,EUR
2026-08,UPDATE,ok,Amazon AU,16289,250-6750945-6576669,,Amazon Seller _AU,Dispatched,2026-08-23,2026-08-23,20.58,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-3116886-4267041,,Amazon Seller _AU,Dispatched,2026-08-23,2026-08-23,31.5,AUD
2026-08,UPDATE,ok,Amazon AU,16289,249-6192782-3400654,,Amazon Seller _AU,Dispatched,2026-08-24,2026-08-24,35.28,AUD
2026-08,UPDATE,ok,Amazon AU,16289,503-2019089-0483804,,Amazon Seller _AU,Dispatched,2026-08-23,2026-08-23,31.5,AUD
2026-08,UPDATE,ok,Amazon AU,16289,250-2659323-9140664,,Amazon Seller _AU,Dispatched,2026-08-23,2026-08-23,107.09,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49438,,,Dispatched,2026-08-24,2026-08-24,47.9218,EUR
2026-08,UPDATE,ok,Amazon AU,16289,503-1036748-8348611,,Amazon Seller _AU,Dispatched,2026-08-23,2026-08-23,31.5,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49437,,,Dispatched,2026-08-24,2026-08-24,38.0807,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49436,,,Dispatched,2026-08-24,2026-08-24,57.335,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49435,,,Dispatched,2026-08-24,2026-08-24,40.3912,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49434,,,Dispatched,2026-08-24,2026-08-24,87.3717,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49433,,,Dispatched,2026-08-24,2026-08-24,64.181,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49432,,,Dispatched,2026-08-24,2026-08-24,52.2859,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49431,,,Dispatched,2026-08-24,2026-08-24,17.1149,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49430,,,Dispatched,2026-08-24,2026-08-24,97.5551,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49429,,,Dispatched,2026-08-24,2026-08-24,138.8252,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49428,,,Dispatched,2026-08-24,2026-08-24,86.0024,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49427,,,Dispatched,2026-08-24,2026-08-24,101.0549,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49426,,,Dispatched,2026-08-24,2026-08-24,45.6969,EUR
2026-08,UPDATE,ok,US Geneva,5055,111-2853990-5880217,,Amazon Seller US,Dispatched,2026-08-24,2026-08-24,21.986,USD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49425,,,Dispatched,2026-08-24,2026-08-24,50.3179,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49424,,,Dispatched,2026-08-24,2026-08-24,57.412,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49423,,,Dispatched,2026-08-24,2026-08-24,63.2398,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49422,,,Dispatched,2026-08-24,2026-08-24,101.2347,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49421,,,Dispatched,2026-08-24,2026-08-24,54.588,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49420,,,Dispatched,2026-08-24,2026-08-24,17.1149,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49419,,,Dispatched,2026-08-24,2026-08-24,26.1003,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49418,,,Dispatched,2026-08-24,2026-08-24,59.9021,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49417,,,Dispatched,2026-08-24,2026-08-24,68.1945,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49416,,,Dispatched,2026-08-24,2026-08-24,193.3815,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49415,,,Dispatched,2026-08-24,2026-08-24,16.6016,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49414,,,Dispatched,2026-08-24,2026-08-24,75.3057,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49413,,,Dispatched,2026-08-24,2026-08-24,104.7434,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49412,,,Dispatched,2026-08-24,2026-08-24,71.7116,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49411,,,Dispatched,2026-08-24,2026-08-24,56.8214,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49410,,,Dispatched,2026-08-24,2026-08-24,99.9255,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49409,,,Dispatched,2026-08-24,2026-08-24,147.6931,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49407,,,Dispatched,2026-08-25,2026-08-25,121.5855,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49406,,,Dispatched,2026-08-24,2026-08-24,59.1321,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49405,,,Dispatched,2026-08-24,2026-08-24,64.6089,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49404,,,Dispatched,2026-08-24,2026-08-24,33.3741,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49403,,,Dispatched,2026-08-24,2026-08-24,124.5111,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49402,,,Dispatched,2026-08-24,2026-08-24,96.6992,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49401,,,Dispatched,2026-08-24,2026-08-24,28.6675,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49399,,,Dispatched,2026-08-24,2026-08-24,63.1541,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49398,,,Dispatched,2026-08-24,2026-08-24,33.802,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49397,,,Dispatched,2026-08-24,2026-08-24,52.4574,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49396,,,Dispatched,2026-08-24,2026-08-24,29.9511,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49395,,,Dispatched,2026-08-24,2026-08-24,70.0002,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49394,,,Dispatched,2026-08-24,2026-08-24,24.8166,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49393,,,Dispatched,2026-08-24,2026-08-24,45.3544,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49392,,,Dispatched,2026-08-24,2026-08-24,65.8923,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49391,,,Dispatched,2026-08-24,2026-08-24,67.7751,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49390,,,Dispatched,2026-08-24,2026-08-24,22.9767,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49389,,,Dispatched,2026-08-24,2026-08-24,54.3399,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49388,,,Dispatched,2026-08-24,2026-08-24,29.9511,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49387,,,Dispatched,2026-08-24,2026-08-24,46.5526,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49386,,,Dispatched,2026-08-24,2026-08-24,39.3643,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49385,,,Dispatched,2026-08-24,2026-08-24,92.5062,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49384,,,Dispatched,2026-08-24,2026-08-24,67.1761,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49383,,,Dispatched,2026-08-24,2026-08-24,108.2518,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49382,,,Dispatched,2026-08-24,2026-08-24,119.1027,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49381,,Dr. Bettina Schroeder-Cavic,Dispatched,2026-08-24,2026-08-24,33.3741,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49380,,,Dispatched,2026-08-24,2026-08-24,83.4352,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49379,,,Dispatched,2026-08-24,2026-08-24,53.2189,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49378,,,Dispatched,2026-08-24,2026-08-24,84.2056,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49377,,,Dispatched,2026-08-24,2026-08-24,109.1077,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49376,,,Dispatched,2026-08-24,2026-08-24,87.2862,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49375,,,Dispatched,2026-08-24,2026-08-24,55.1957,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49374,,,Dispatched,2026-08-24,2026-08-24,33.5452,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49373,,,Dispatched,2026-08-24,2026-08-24,37.4731,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49372,,,Dispatched,2026-08-24,2026-08-24,60.2444,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49371,,,Dispatched,2026-08-24,2026-08-24,91.6506,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49370,,,Dispatched,2026-08-24,2026-08-24,58.1821,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49369,,,Dispatched,2026-08-24,2026-08-24,148.4291,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49368,,,Dispatched,2026-08-24,2026-08-24,27.0416,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49367,,,Dispatched,2026-08-24,2026-08-24,58.1565,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49366,,,Dispatched,2026-08-24,2026-08-24,41.247,EUR
2026-08,UPDATE,ok,Amazon AU,16289,249-2296071-9915037,,Amazon Seller _AU,Dispatched,2026-08-22,2026-08-22,20.61,AUD
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49365,,,Dispatched,2026-08-24,2026-08-24,41.5037,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49364,,,Dispatched,2026-08-24,2026-08-24,62.4695,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49362,,,Dispatched,2026-08-24,2026-08-24,66.9194,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49360,,,Dispatched,2026-08-24,2026-08-24,24.6455,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49359,,,Dispatched,2026-08-24,2026-08-24,56.6503,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49358,,KITSBOROUGH,Dispatched,2026-08-24,2026-08-24,61.6993,EUR
2026-08,UPDATE,ok,EU iFulfilment,25073,EU-49357,,,Dispatched,2026-08-24,2026-08-24,35.5134,EUR
